203,8264.195323,0.001256926,3747,0.000569892,11,12,13,11,12,12,12,Pashchim Champaran,1,110,10,Bihar,,0.001256926,0.003854772,6.60E-06
21,85714.31114,0.032221021,24223.65098,0.009105956,11,12,15,11,13,12,14,Jammu,21,2101,1,Jammu & Kashmir,,0.032221021,0.003947222,0.001148184
214,65368.06765,0.031272305,20707.23137,0.009906409,11,12,13,11,12,12,12,Saharsa,12,1210,10,Bihar,,0.031272305,0.004022258,0.000796555
215,69436.76181,0.024443127,18527.4,0.006522015,11,12,12,11,12,12,12,Darbhanga,13,1310,10,Bihar,,0.024443127,0.004355106,0.000152449
216,99077.94213,0.025049386,29159.42353,0.007372233,11,12,12,11,12,12,12,Muzaffarpur,14,1410,10,Bihar,,0.025049386,0.004557156,0.000482146
217,24585.98677,0.009678847,12862.60784,0.005063665,11,12,12,11,12,12,12,Gopalganj,15,1510,10,Bihar,,0.009678847,0.004649012,0.000285353
218,14695.14312,0.005318441,7757.286275,0.002807504,11,12,12,11,12,12,12,Siwan,16,1610,10,Bihar,,0.005318441,0.004770504,0.000162487
219,121411.7125,0.037053026,55318.4549,0.016882359,11,12,12,11,12,12,12,Saran (chhapra),17,1710,10,Bihar,,0.037053026,0.004879852,0.003447489
22,643.2873135,0.000495335,258.0941176,0.000198734,11,12,15,11,13,12,14,Samba,22,2201,1,Jammu & Kashmir,,0.000495335,0.005063086,0.000371518
222,120900.6201,0.050510238,19878.42745,0.008304871,11,12,12,11,12,12,12,Begusarai,20,2010,10,Bihar,,0.050510238,0.005301528,0.011485473
223,40672.83666,0.022092443,17463.33333,0.009485635,11,12,12,11,12,12,12,Khagaria,21,2110,10,Bihar,,0.022092443,0.0053776,0.010598258
224,46800.39531,0.014919046,10360.53333,0.003302734,11,12,12,11,12,12,12,Bhagalpur,22,2210,10,Bihar,,0.014919046,0.005499467,0.004408113
225,7289.750835,0.001912275,3291.380392,0.000863407,11,12,13,11,12,12,12,Banka,23,2310,10,Bihar,,0.001912275,0.00568302,0.000238901
226,34075.70937,0.019313009,7735.882353,0.004384448,11,12,12,11,12,12,12,Munger,24,2410,10,Bihar,,0.019313009,0.005909785,0.001259449
227,12949.56801,0.008299183,4226.239216,0.002708533,11,12,12,11,12,12,12,Lakhisarai,25,2510,10,Bihar,,0.008299183,0.006005516,0.004425803
23,24677.4973,0.002879353,9185.431373,0.00107175,11,13,15,12,11,13,14,Chamba,1,102,2,Himachal Pradesh,,0.002879353,0.006195821,0.002546698
231,69620.3278,0.023762585,19678.33333,0.006716545,11,12,12,11,12,12,12,Bhojpur,29,2910,10,Bihar,,0.023762585,0.006392837,0.077511076
232,9876.283593,0.004678519,4011.184314,0.001900148,11,12,12,11,12,12,12,Buxar,30,3010,10,Bihar,,0.004678519,0.006559801,0.016222655
233,20802.83025,0.005049215,6162.529412,0.001495755,11,12,13,11,12,12,12,Kaimur (bhabua),31,3110,10,Bihar,,0.005049215,0.006774046,0.016912425
234,48210.53271,0.010138202,18906.31373,0.003975812,11,12,12,11,12,12,12,Rohtas,32,3210,10,Bihar,,0.010138202,0.006822241,0.01463959
235,61198.52636,0.01519267,12786.47059,0.00317427,11,12,12,11,12,12,12,Aurangabad,33,3310,10,Bihar,,0.01519267,0.006954903,0.008860252
236,354553.7583,0.058165412,62389.60784,0.010235168,11,12,13,11,12,12,12,Gaya,34,3410,10,Bihar,,0.058165412,0.007077702,0.015487489
24,19207.79016,0.002553392,7904.435294,0.001050778,11,13,15,14,13,13,14,Kangra,2,202,2,Himachal Pradesh,,0.002553392,0.00709195,0.003054698
255,12600.22854,0.004037221,5923.627451,0.001897981,11,11,13,12,11,11,11,Lower Subansiri,11,1112,12,Arunanchal Pradesh,,0.004037221,0.007163613,2.53E-05
256,1811.020679,0.000211288,1310,0.000152835,11,11,11,11,11,11,11,Kurung Kumey,12,1212,12,Arunanchal Pradesh,,0.000211288,0.007219192,0.009036172
27,24275.03507,0.004688788,8631.305882,0.00166716,11,13,15,14,11,13,14,Mandi,5,502,2,Himachal Pradesh,,0.004688788,0.007326591,7.94E-05
28,1639.218215,0.001114226,712.7333333,0.000484466,11,13,15,14,11,13,14,Hamirpur,6,602,2,Himachal Pradesh,,0.001114226,0.007361603,0.003151973
29,14637.09443,0.007262674,4375.290196,0.002170944,11,13,15,14,11,13,14,Una,7,702,2,Himachal Pradesh,,0.007262674,0.007547968,0.050953936
30,13225.35753,0.008673388,2347.262745,0.00153937,11,13,15,14,11,13,14,Bilaspur,8,802,2,Himachal Pradesh,,0.008673388,0.007570146,0.027423674
311,70004.29104,0.02122079,21667.39608,0.006568158,11,12,13,13,11,12,13,Sivasagar,12,1218,18,Assam,,0.02122079,0.007775624,0.030114796
340,132325.9595,0.017443261,21741.61569,0.002865988,11,12,13,11,11,12,12,Puruliya,14,1419,19,West Bengal,,0.017443261,0.008038723,0.026138251
343,1691150.405,0.259896023,288289.7333,0.044304371,11,12,12,13,12,12,13,South 24 Parganas,17,1719,19,West Bengal,,0.259896023,0.008079526,0.024525733
345,276359.8682,0.056729901,40541.7098,0.008322218,11,12,11,13,12,12,13,Purba Medinipur,19,1919,19,West Bengal,,0.056729901,0.008229731,0.035267735
346,4067.451715,0.000810911,1076,0.000214518,11,12,13,11,11,12,12,Garhwa,1,120,20,Jharkhand,,0.000810911,0.008504553,0.010638745
347,1374.146923,0.000299326,476.9960784,0.000103902,11,11,13,11,11,11,12,Chatra,2,220,20,Jharkhand,,0.000299326,0.008531575,0.41516057
348,60562.37968,0.019646881,16521.57255,0.00535972,11,11,13,11,11,11,13,Kodarma,3,320,20,Jharkhand,,0.019646881,0.008584178,0.01638853
349,55246.82893,0.009014285,12352.00392,0.002015401,11,11,13,11,12,11,12,Giridih,4,420,20,Jharkhand,,0.009014285,0.009110325,0.021360618
350,102401.5348,0.034318438,17495.92941,0.005863515,11,11,13,11,12,11,13,Deoghar,5,520,20,Jharkhand,,0.034318438,0.009362183,0.005997146
351,52029.73037,0.018903402,10952.37255,0.003979208,11,12,11,11,12,12,12,Godda,6,620,20,Jharkhand,,0.018903402,0.009523294,0.000843848
354,168729.6175,0.064940844,17707.42353,0.006815253,11,11,13,11,12,11,14,Dhanbad,9,920,20,Jharkhand,,0.064940844,0.009566994,0.000360698
355,186246.2757,0.054650047,27224.34118,0.00798841,11,11,14,11,12,11,13,Bokaro,10,1020,20,Jharkhand,,0.054650047,0.009587535,0.013537308
356,22782.37232,0.01250586,7340.380392,0.004029333,11,11,13,11,11,11,12,Lohardaga,11,1120,20,Jharkhand,,0.01250586,0.009595126,0.010200465
357,817343.9711,0.18939942,46615.51765,0.010802003,11,12,13,11,11,12,14,Purbi Singhbhum,12,1220,20,Jharkhand,,0.18939942,0.009607444,0.010833116
358,25058.48883,0.004635955,4094.407843,0.000757487,11,12,13,11,11,12,12,Palamu,13,1320,20,Jharkhand,,0.004635955,0.010050961,0.004111873
359,5853.860271,0.001127937,2445.866667,0.000471276,11,11,13,11,11,11,12,Latehar,14,1420,20,Jharkhand,,0.001127937,0.010054009,0.017534505
360,40788.89292,0.009270327,13054.83922,0.002967049,11,11,13,11,11,11,13,Hazaribagh,15,1520,20,Jharkhand,,0.009270327,0.01041841,0.014926853
362,74841.58027,0.01622313,13527.55686,0.002932318,11,12,13,11,11,12,12,Dumka,17,1720,20,Jharkhand,,0.01622313,0.010547406,0.001289415
363,1657.273027,0.000753315,933.2392157,0.000424205,11,12,13,11,12,12,12,Jamtara,18,1820,20,Jharkhand,,0.000753315,0.010897903,0.00807339
364,999832.9501,0.166714183,71941.15686,0.011995615,11,11,13,11,11,11,13,Ranchi,19,1920,20,Jharkhand,,0.166714183,0.011691873,0.146507355
368,118596.14,0.013612042,20064.57647,0.002302941,11,12,13,11,11,12,13,Pashchimi Singhbhum,23,2320,20,Jharkhand,,0.013612042,0.011717285,0.010755935
369,187834.9731,0.058575564,23634.82745,0.007370424,11,12,13,11,11,12,13,Saraikela-kharsawan,24,2420,20,Jharkhand,,0.058575564,0.01215711,0.022059824
373,1676.97126,0.000497504,882.3686275,0.000261771,11,12,11,11,11,12,12,Debagarh,4,421,21,Odisha,,0.000497504,0.012385458,0.030989624
374,118743.9706,0.010141775,19481.85882,0.001663921,11,12,13,11,11,12,12,Sundargarh,5,521,21,Odisha,,0.010141775,0.012745808,0.029912469
